# Select by flag: 0=uniformly populated footprint; 1=ridge line; 2,3= upper(N) and lower(S) footprint bounds
# ra                   dec                    D      flag  
  223.6381175831991    -5.951209190109458     22.0   0     
  219.57892575374265   -10.177188799081334    22.0   0     
  245.04000460737677   8.295114233146181      22.0   0     
  233.7813840114337    3.748595286495522      22.0   0     
  232.34251726489353   2.7201821700994415     22.0   0     
  242.59717226929791   7.191157677767464      22.0   0     
  232.38628065469015   1.7529523157003644     22.0   0     
  242.3185330433517    7.449422501637194      22.0   0     
  246.40097413795075   7.811185311568448      22.0   0     
  248.49823693874546   8.684745419724475      22.0   0     
  241.51321021654988   6.101671532927607      22.0   0     
  220.4758858852783    -10.574002751681691    22.0   0     
  224.12845066833557   -5.4868623043327345    22.0   0     
  230.54302086262183   1.7652406054685035     22.0   0     
  237.44255544543054   5.545890033421291      22.0   0     
  236.95900786427424   4.010065267774172      22.0   0     
  231.30956640626067   1.516715269853122      22.0   0     
  219.69432872811498   -12.316217925030779    22.0   0     
  224.06381828231642   -6.403852067326093     22.0   0     
  239.0794835695939    4.836115315810471      22.0   0     
  236.38017458747768   4.527572251975618      22.0   0     
  230.37225245186787   1.2983911656622948     22.0   0     
  227.4401495542616    -1.4061708417689058    22.0   0     
  227.27517694422565   -1.5788809813194746    22.0   0     
  241.66561520373344   6.493420324181297      22.0   0     
  224.49029801590174   -5.25704640300685      22.0   0     
  243.54996822366923   8.138337020865626      22.0   0     
  244.7812305859621    7.475683884609174      22.0   0     
  224.8449102338317    -4.927365064573961     22.0   0     
  229.64441955431963   1.0191377506568122     22.0   0     
  227.2092944622489    -1.5973598005415668    22.0   0     
  243.0684917345629    7.922956351971028      22.0   0     
  237.6201070456904    5.046095481391509      22.0   0     
  242.56834367708396   6.4341357018701775     22.0   0     
  241.41092058296934   5.722695706692776      22.0   0     
  220.6231093612028    -9.12841831078998      22.0   0     
  225.82183709490963   -2.789880224260179     22.0   0     
  225.33268427937128   -4.674447826199247     22.0   0     
  237.89963136109      5.689570200884261      22.0   0     
  221.1518801690467    -10.062865111893315    22.0   0     
  240.06436000552605   6.108719836039799      22.0   0     
  243.6528837509569    7.434313243866457      22.0   0     
  230.34468731869484   1.0819315591920782     22.0   0     
  224.25857240202913   -4.670847122227518     22.0   0     
  237.57048277637216   4.703924056846307      22.0   0     
  237.4922741249719    5.188380834343099      22.0   0     
  221.86252445972673   -7.4860479644029345    22.0   0     
  221.9085655839251    -7.421672599109769     22.0   0     
  230.30075296881523   1.1830629399069292     22.0   0     
  220.45073024044015   -11.100445292283307    22.0   0     
  224.26861388170755   -5.731862758783859     22.0   0     
  229.7262522099368    -0.06340694480986842   22.0   0     
  240.9303737755066    6.368321161308849      22.0   0     
  242.20802021229107   7.045736917641682      22.0   0     
  224.2563106474432    -4.525841349921212     22.0   0     
  231.58632976050168   1.9293786614644979     22.0   0     
  224.53797045776852   -3.944394936223654     22.0   0     
  243.30833081993293   6.567486156812617      22.0   0     
  247.15925914110858   8.213245826358627      22.0   0     
  237.36101774735207   4.9911182546204165     22.0   0     
  239.9065423624689    6.0401010049764725     22.0   0     
  220.44198287859416   -9.93107040214421      22.0   0     
  224.63128931222846   -4.050226236488367     22.0   0     
  228.94290596274786   0.8389370893167916     22.0   0     
  244.3951788532459    7.381342412611699      22.0   0     
  240.26663503645446   5.259289433045279      22.0   0     
  219.9282749864057    -10.25029789403239     22.0   0     
  237.7705691702493    4.404952510258036      22.0   0     
  244.18386257260465   7.014295208453876      22.0   0     
  223.2556813328494    -6.092955524282245     22.0   0     
  239.1448858334845    5.803048229204621      22.0   0     
  230.19364010341695   1.8726540980030117     22.0   0     
  246.83989371869905   8.27414598461342       22.0   0     
  226.15364678169817   -2.0131974108568054    22.0   0     
  226.94024166018173   -2.9935725767523556    22.0   0     
  238.85414497404759   4.722879520896277      22.0   0     
  232.81698260214415   2.070965325445462      22.0   0     
  226.34198049579564   -2.567885549336368     22.0   0     
  220.58360226234694   -10.224644655878096    22.0   0     
  230.5697645442884    0.9469929011988989     22.0   0     
  232.59500252775126   1.7423052260378369     22.0   0     
  226.22187417339995   -2.5714467606658533    22.0   0     
  232.6313820495511    2.4316148199522902     22.0   0     
  225.2860810759193    -4.004356654119287     22.0   0     
  223.865186851526     -6.065340874108616     22.0   0     
  223.6166779343312    -5.428810190357451     22.0   0     
  228.93230838190604   0.6372397086453765     22.0   0     
  246.5505521927098    8.871113586772823      22.0   0     
  247.27798611246843   8.829468224384199      22.0   0     
  246.80244548497635   9.359854535618878      22.0   0     
  247.52903324812226   9.583413456976515      22.0   0     
  239.33675386045138   5.873562889159924      22.0   0     
  219.63018758125182   -12.540618895682417    22.0   0     
  222.88932576767056   -7.724756892746317     22.0   0     
  222.24667579247668   -8.13898504279405      22.0   0     
  229.3972131690464    -0.27121088068320215   22.0   0     
  225.20077795947705   -4.170663511550057     22.0   0     
  223.6529732076446    -5.302737965789491     22.0   0     
  237.74813983198845   4.227419950966695      22.0   0     
  220.5524440450442    -10.04201629659577     22.0   0     
  241.5574790766042    5.818916126691379      22.0   0     
  244.29664465037268   7.068282708901096      22.0   0     
  244.76240845734546   8.511282044818742      22.0   0     
  228.61970375065144   -0.29706375387680795   22.0   0     
  244.50389853142184   8.394266004024797      22.0   0     
  243.61058271308238   7.948662541702444      22.0   0     
  223.80654648193757   -5.110766012664917     22.0   0     
  225.0406774790623    -3.6319429919360133    22.0   0     
  225.46906963286585   -2.8189223403755745    22.0   0     
  244.71787886764528   7.738353868111067      22.0   0     
  220.68706024494742   -10.484842584090933    22.0   0     
  220.4859223219871    -9.509554641392155     22.0   0     
  246.51989088729064   8.571948781604972      22.0   0     
  243.80735636447304   8.214605466642546      22.0   0     
  220.17529731536376   -10.12723694442625     22.0   0     
  226.9804373172778    -2.8068582839201808    22.0   0     
  232.9180345248413    2.1381085854815804     22.0   0     
  220.67888862057973   -9.053886332415246     22.0   0     
  224.77042597794946   -3.7403234094047537    22.0   0     
  225.42408601758046   -4.357317960192973     22.0   0     
  230.10115040713225   0.9366344287879178     22.0   0     
  229.39720966013445   -0.7488751116674467    22.0   0     
  223.69870497877642   -5.54296900102271      22.0   0     
  240.31779965854878   6.36001328769301       22.0   0     
  236.47138234950532   4.05340719985276       22.0   0     
  232.39196830054533   1.748713997935772      22.0   0     
  233.79798400104008   2.906051452622583      22.0   0     
  245.9393135986475    7.735410274185874      22.0   0     
  219.7439220120387    -12.340303089541324    22.0   0     
  246.36719079957666   8.47950866877186       22.0   0     
  239.5265634695593    4.987968670522174      22.0   0     
  227.33818280175896   -2.215610509943685     22.0   0     
  223.1272318778575    -7.604644795717951     22.0   0     
  234.11727503645946   2.926047939907251      22.0   0     
  220.96306263509481   -9.392972303432009     22.0   0     
  243.7884134687263    6.836600037461198      22.0   0     
  238.00443874479492   5.115765833606398      22.0   0     
  220.1534620256007    -11.326600659739874    22.0   0     
  224.14665829931738   -6.282519803897553     22.0   0     
  240.3378697640584    6.511139767647323      22.0   0     
  243.20987960740123   7.855127781333002      22.0   0     
  234.00249268779737   2.8703696897442508     22.0   0     
  224.89830495116115   -4.689045259788885     22.0   0     
  237.3305789186752    4.964563880445009      22.0   0     
  231.12832314096923   1.3611702032517046     22.0   0     
  238.31865981535208   5.47162145796622       22.0   0     
  223.08618807789674   -7.054871604718835     22.0   0     
  227.10993209755105   -2.261674819777227     22.0   0     
  243.07718141317034   7.0488966660907        22.0   0     
  240.85582852570363   5.481707233383178      22.0   0     
  223.11845331075605   -5.785461053008023     22.0   0     
  223.51086136629294   -6.6330497086703595    22.0   0     
  230.3708102781537    1.233716085821177      22.0   0     
  223.88892337497396   -6.5740583212317665    22.0   0     
  241.7303108837512    6.7307969750246395     22.0   0     
  234.35276349996883   2.9270600235511233     22.0   0     
  225.37817627988284   -4.48480015124858      22.0   0     
  226.49072934039216   -3.093596772137335     22.0   0     
  248.4281600578793    9.331410713688388      22.0   0     
  220.67043213727266   -8.781256925990961     22.0   0     
  231.19939712229962   1.7919353935749347     22.0   0     
  224.21918195870416   -4.483339240743503     22.0   0     
  221.9247358973436    -7.086593197332159     22.0   0     
  248.4245578821201    9.891769710042015      22.0   0     
  245.8356681895214    7.792946198120484      22.0   0     
  233.87820128528855   2.7500147220920654     22.0   0     
  221.0717787909123    -9.926402781988898     22.0   0     
  235.3211797166381    3.87331310052687       22.0   0     
  220.94820392305047   -9.1176873763384       22.0   0     
  219.83150942434708   -11.155366492564523    22.0   0     
  226.51516798652338   -1.9756129649468066    22.0   0     
  228.45744959840007   -0.019278645603647743  22.0   0     
  223.56813938731872   -6.662275630228412     22.0   0     
  219.60792941085325   -11.044263778944988    22.0   0     
  242.55357714672664   6.373602754186767      22.0   0     
  231.55156754466088   1.119640339238452      22.0   0     
  225.95455140265608   -3.7530510837914033    22.0   0     
  220.79677554531094   -9.399087182084477     22.0   0     
  228.232718326545     -1.0718510241851624    22.0   0     
  226.6317487220628    -1.4191849742235627    22.0   0     
  227.4627578097559    -2.5740040106602207    22.0   0     
  220.0715149747138    -11.226801912539274    22.0   0     
  245.32880707429302   8.321177824786545      22.0   0     
  245.46934027875483   8.231319442381801      22.0   0     
  234.9029035356977    4.380188897575046      22.0   0     
  229.55077516676596   0.5565034414621076     22.0   0     
  229.07234561608809   -0.4830906605703821    22.0   0     
  246.2760010459203    7.987580568391492      22.0   0     
  223.1000981943577    -7.2679875900384765    22.0   0     
  234.65036926697067   3.2662187813644517     22.0   0     
  236.9713700911039    4.586071805928168      22.0   0     
  234.02422792431528   3.3389238172121445     22.0   0     
  230.56657134944103   0.8077131207062077     22.0   0     
  224.27711726521218   -5.8657869110868965    22.0   0     
  244.79197061418714   8.298301141546018      22.0   0     
  234.5853249258555    3.941439004008234      22.0   0     
  237.4324314650337    4.671132094988614      22.0   0     
  227.2818402157805    -1.1269202379214271    22.0   0     
  243.8280022028805    8.309964057726154      22.0   0     
  243.77225053602513   6.774023865593794      22.0   0     
  220.16842034180368   -11.31539901249218     22.0   0     
  242.14818962777534   6.198251240267026      22.0   0     
  235.64311495862836   3.703204602534648      22.0   0     
  223.3356944413216    -5.535096311229977     22.0   0     
  223.1878457395264    -6.444380937736411     22.0   0     
  226.0235968074675    -3.917519388972042     22.0   0     
  226.15465862062513   -2.0086660815848263    22.0   0     
  220.37729992697186   -10.34797578689132     22.0   0     
  228.9521150273712    0.8825901957563339     22.0   0     
  236.78403609664448   4.901857273920989      22.0   0     
  224.2717591872507    -5.643967138990091     22.0   0     
  231.8059831404479    1.6859089525502327     22.0   0     
  231.51625821008443   2.4467147098233686     22.0   0     
  220.49764465977336   -10.747146366621594    22.0   0     
  233.7088814253378    3.6370472918272534     22.0   0     
  231.8882806331852    1.5407457408357152     22.0   0     
  237.55627628937214   4.786902067230033      22.0   0     
  240.3639286954923    5.976720978027302      22.0   0     
  239.77502655700027   5.928179917895647      22.0   0     
  233.88657673665298   3.2964958078007367     22.0   0     
  241.45885210645923   6.621679505576549      22.0   0     
  227.56477999222835   -0.9127910548012151    22.0   0     
  246.196137864064     9.1493362716621        22.0   0     
  243.60602812650464   7.320368975139296      22.0   0     
  223.50502650090914   -5.880182595165272     22.0   0     
  242.13280761605643   7.40772500183079       22.0   0     
  220.10538589133753   -11.781955321517215    22.0   0     
  231.3205623185529    1.7290241506767836     22.0   0     
  235.11313387262078   4.471218585864479      22.0   0     
  226.21929472143253   -2.442278569409148     22.0   0     
  226.76616730796738   -2.395229416727562     22.0   0     
  239.81257115753323   5.546615934424086      22.0   0     
  219.61839314839406   -9.98883528630115      22.0   0     
  248.15141620476908   8.832135151415535      22.0   0     
  245.23958974747177   7.53044075003508       22.0   0     
  219.769092989972     -11.828568461967887    22.0   0     
  246.25440436291174   8.95828872323991       22.0   0     
  235.08309120879136   3.8710337183685506     22.0   0     
  239.1551436783218    5.881969715563814      22.0   0     
  240.134310824968     5.3080365556650335     22.0   0     
  225.8539094832192    -4.015895753081269     22.0   0     
  227.00201570349566   -2.2631453651537528    22.0   0     
  235.36007949683233   3.8932888650537407     22.0   0     
  226.01409782759993   -4.043155186079369     22.0   0     
  220.76747174317526   -8.959720631270233     22.0   0     
  247.0903072425675    9.486708436157539      22.0   0     
  229.56321121676348   -0.10582323644677477   22.0   0     
  233.85307562077006   3.8697090265917216     22.0   0     
  234.35609086072495   2.990709453779451      22.0   0     
  244.6088313526894    8.477437143197003      22.0   0     
  240.34797768284832   6.117751814131598      22.0   0     
  223.22957079206552   -7.378252537049882     22.0   0     
  247.50628804112557   8.942626258348874      22.0   0     
  230.2321881254172    0.9041120191716552     22.0   0     
  237.96924548750263   4.714128997089461      22.0   0     
  221.91121342070218   -7.174578912037628     22.0   0     
  228.99126503846335   -0.7689942247210149    22.0   0     
  223.80986790729494   -6.14812772980976      22.0   0     
  222.16649729389778   -7.700943333155014     22.0   0     
  223.8983012096844    -6.734674296271854     22.0   0     
  222.92448595555      -6.679765551404076     22.0   0     
  231.92367949987093   1.9602029106857781     22.0   0     
  222.48805944512532   -7.449581194659333     22.0   0     
  225.05206392396002   -5.369154465196321     22.0   0     
  229.64819797675855   1.3067718764870988     22.0   0     
  224.92838399805296   -3.6639665003129096    22.0   0     
  223.8978702920398    -5.922963972644377     22.0   0     
  243.18203596391675   6.507468518213559      22.0   0     
  242.16155978267275   7.303143762797072      22.0   0     
  234.35013330611156   2.716405970010902      22.0   0     
  235.84625791687583   3.8606455022958976     22.0   0     
  234.53507742881075   4.0994678719724895     22.0   0     
  222.01814932836416   -6.912054053967933     22.0   0     
  239.39993455649062   5.580882533154953      22.0   0     
  224.69316848173918   -4.121680394475883     22.0   0     
  236.19204678882434   3.996192121962073      22.0   0     
  225.9318167189665    -2.421985045421447     22.0   0     
  237.99051200217988   4.4494513041023875     22.0   0     
  223.6110298714768    -5.447651927434541     22.0   0     
  238.4115152458024    4.91718858939759       22.0   0     
  224.85513628251582   -3.9842093115772155    22.0   0     
  232.39889968466306   3.181029771845477      22.0   0     
  248.29249413237832   8.410296679342043      22.0   0     
  246.95185496508617   8.652484226861947      22.0   0     
  220.35642809627402   -10.235442939529648    22.0   0     
  241.2010418443989    5.758479317909891      22.0   0     
  219.65021760689254   -11.428143750794069    22.0   0     
  239.2166484413328    4.953128269832777      22.0   0     
  242.11509478234265   7.24232345382434       22.0   0     
  220.46563872733392   -9.778654596080358     22.0   0     
  239.02382677126752   6.203383751188678      22.0   0     
  224.23093941237383   -5.044953729357373     22.0   0     
  246.97525615839962   9.141415165649427      22.0   0     
  222.15851946476047   -7.622580664846608     22.0   0     
  245.84695144407257   8.148868853811782      22.0   0     
  247.98876172586017   9.44490447212806       22.0   0     
  220.30996102346293   -10.444587927397302    22.0   0     
  222.38782832979928   -8.113681869730584     22.0   0     
  245.38885988989213   8.782847552199039      22.0   0     
  225.12989758554085   -4.195982752908435     22.0   0     
  227.23499683327577   -1.7941518876606266    22.0   0     
  241.28005561579516   5.751285787828076      22.0   0     
  235.18491165143578   3.7571719839181767     22.0   0     
  224.32609602993446   -4.035286296515405     22.0   0     
  223.04738822601712   -6.908780213450745     22.0   0     
  238.7618641398038    6.107261633802102      22.0   0     
  228.02529873515653   -0.2943678732695617    22.0   0     
  235.17621798981855   4.1623330339270215     22.0   0     
  240.92527055714982   6.076895526377712      22.0   0     
  246.7585931349673    8.765756636188636      22.0   0     
  227.76921850248962   -1.3952567275944738    22.0   0     
  239.90608366741196   5.082655660606286      22.0   0     
  238.97023474300616   5.905565923807428      22.0   0     
  224.15279567171072   -5.057524902821584     22.0   0     
  222.64104479944527   -6.322375634872787     22.0   0     
  236.8357335418616    5.151701421039596      22.0   0     
  224.2260318299887    -5.505896803978423     22.0   0     
  230.83998023365672   1.2390294764299876     22.0   0     
  237.82798147555135   4.529565037328848      22.0   0     
  226.93969563072093   -2.7335915358163145    22.0   0     
  225.04024836179934   -3.2065266042332854    22.0   0     
  223.62940228301855   -5.879067562815337     22.0   0     
  233.96372554325131   3.8319435769361947     22.0   0     
  226.1693842961324    -3.6895970962624225    22.0   0     
  221.33502284066836   -8.822457393889907     22.0   0     
  222.32933284244783   -6.398259950509069     22.0   0     
  224.22058379763698   -5.422659730184907     22.0   0     
  224.0069453826931    -4.7674646813230295    22.0   0     
  237.20554058029848   4.289270315170485      22.0   0     
  248.0535469739856    9.115537283241444      22.0   0     
  235.67362640630415   3.613541830322868      22.0   0     
  227.8537840274125    -0.9102457078219379    22.0   0     
  236.97094739583008   3.806990287015637      22.0   0     
  245.06230569859122   7.411451853113001      22.0   0     
  220.5186038796958    -9.541243921869743     22.0   0     
  239.26060469429189   6.093655003839084      22.0   0     
  222.15563491889804   -8.637539961848942     22.0   0     
  228.65821606224424   0.5743865572767256     22.0   0     
  245.53968078513785   8.572322962483693      22.0   0     
  245.72863520048472   8.865370517833544      22.0   0     
  231.82687308411198   1.4248025180535522     22.0   0     
  231.05832263400404   2.034531535015739      22.0   0     
  241.7666313334986    7.295078842503822      22.0   0     
  228.79389198661778   -1.076765793382948     22.0   0     
  231.54024306967472   1.3885073220274657     22.0   0     
  220.55006501985014   -9.869285292543868     22.0   0     
  248.2702347741424    9.464507144807309      22.0   0     
  223.79067032648865   -5.848222426101089     22.0   0     
  226.51648614583328   -2.609067460974297     22.0   0     
  229.14426556612366   -0.3448059954755274    22.0   0     
  228.77544110106163   -0.2610356825043743    22.0   0     
  232.8614444614542    2.3260357321671314     22.0   0     
  225.44950093365773   -4.030363697949528     22.0   0     
  225.6772440375887    -3.285239724743917     22.0   0     
  233.64461758026445   2.9891369562153858     22.0   0     
  238.42871894821744   5.083702426901998      22.0   0     
  223.15154050410342   -5.604552571138848     22.0   0     
  220.3963193233288    -11.251887905982537    22.0   0     
  234.26875661830644   4.16526775779002       22.0   0     
  231.3462240629702    1.3981099488775548     22.0   0     
  245.63750965056133   8.560000128393797      22.0   0     
  246.35257171015      8.569845730185346      22.0   0     
  238.24229020796884   4.704824129703879      22.0   0     
  245.85817229938894   7.841784873140242      22.0   0     
  230.78141457474413   2.244576471897711      22.0   0     
  235.59922729111196   3.1866561996443266     22.0   0     
  244.92435570772116   8.141689430341504      22.0   0     
  225.2295735799879    -3.2952232581365206    22.0   0     
  244.46018240475476   8.05169665373903       22.0   0     
  239.80538228062446   5.986819466118523      22.0   0     
  243.42480325811056   6.9023011458174635     22.0   0     
  234.5639676458396    2.812632742874458      22.0   0     
  221.2556272692001    -9.082280736525286     22.0   0     
  222.6849696588927    -7.75970997806689      22.0   0     
  236.09101484952578   4.2489364651860555     22.0   0     
  221.90215210932027   -8.122988345272292     22.0   0     
  239.36466625143348   4.933986421654554      22.0   0     
  229.4091095958674    1.2941755298524198     22.0   0     
  223.06900186073594   -7.2241309592003855    22.0   0     
  227.53245562537685   -0.9162739763096738    22.0   0     
  241.3684645444093    5.983948718531022      22.0   0     
  230.70648854272252   1.6781548899592231     22.0   0     
  237.97296160399776   4.473477630197245      22.0   0     
  224.7269828709462    -5.444243856582515     22.0   0     
  244.20614222293875   8.360629919521216      22.0   0     
  226.93331881044253   -2.167203498453557     22.0   0     
  236.4937412695143    4.853840859602535      22.0   0     
  245.38571646517232   8.373908495347875      22.0   0     
  247.7783413011401    8.486992621692547      22.0   0     
  221.09202606761247   -9.097453482300473     22.0   0     
  237.37183165777523   4.8607172045398315     22.0   0     
  228.21497529653448   -0.11743214802372841   22.0   0     
  247.63933094797198   9.388672935030854      22.0   0     
  235.9441570184497    4.443669863892909      22.0   0     
  229.1765274768613    -0.8889534210829282    22.0   0     
  231.62007796288108   2.7396814080559153     22.0   0     
  221.78235140268666   -8.522339999103997     22.0   0     
  224.86866641367072   -4.258995725385721     22.0   0     
  230.6092363022478    0.784147741706051      22.0   0     
  222.66610021284666   -7.310742618547821     22.0   0     
  235.66022584030642   3.874173429900026      22.0   0     
  224.3292092273464    -4.43047602195873      22.0   0     
  241.06201520890122   5.589911906306408      22.0   0     
  235.18169533328341   3.764596166866749      22.0   0     
  220.61884322504093   -10.518754821267823    22.0   0     
  233.31931312534985   2.8544131184453923     22.0   0     
  226.60654219515138   -2.029517579798825     22.0   0     
  220.73343923949764   -10.684903427975007    22.0   0     
  248.3483139993459    8.854797142831718      22.0   0     
  239.17513394718426   5.419148885828948      22.0   0     
  238.55958457556395   5.878003994402024      22.0   0     
  246.25689682103337   9.005230221336353      22.0   0     
  221.72803924356293   -8.711927520704991     22.0   0     
  222.43461545953016   -7.260033747285209     22.0   0     
  228.74595892303597   -1.2574736895673662    22.0   0     
  237.6405211828794    4.496802285762424      22.0   0     
  233.24356438137028   2.9968179694016026     22.0   0     
  227.63476004633367   -1.2460412574313067    22.0   0     
  238.02071372508567   5.585723481942869      22.0   0     
  242.74109586990696   7.813052468987447      22.0   0     
  246.49708553081572   9.230466833076639      22.0   0     
  237.4945021990065    4.108270447699115      22.0   0     
  224.3510446560393    -5.734245717378536     22.0   0     
  236.09864385759678   3.7882404610634453     22.0   0     
  224.36070020841333   -4.238255047530823     22.0   0     
  222.1727081042079    -8.078415603763426     22.0   0     
  227.95448578938482   -1.5750659526153241    22.0   0     
  241.22456431099803   5.849985788926046      22.0   0     
  220.6761596373702    -8.845829418323058     22.0   0     
  226.85072334055334   -2.585987160064819     22.0   0     
  220.78888564381026   -9.640214968378851     22.0   0     
  221.2970067528457    -9.307319588835353     22.0   0     
  246.91744728918923   9.290371177772482      22.0   0     
  247.01287191046552   8.613472575507963      22.0   0     
  228.3164633499087    -1.722867473731757     22.0   0     
  230.39792510317338   1.4222687498929398     22.0   0     
  220.73619730805734   -9.126894778827868     22.0   0     
  225.8272403065783    -3.1383013729254974    22.0   0     
  223.34228901017565   -6.390970492533825     22.0   0     
  243.4943568701426    7.968437664074193      22.0   0     
  229.67787180908343   0.8450925763953548     22.0   0     
  233.8361394576459    3.63839545903849       22.0   0     
  232.06647878622317   2.8482102688101185     22.0   0     
  230.6990911178508    0.669746075045951      22.0   0     
  234.86830572544994   3.73092616727892       22.0   0     
  225.45376909924826   -4.66710387203372      22.0   0     
  242.34497642920476   6.264430076594913      22.0   0     
  241.56939640514136   6.07490437954597       22.0   0     
  243.46564505542875   7.2456127754509625     22.0   0     
  221.44904304025775   -7.85230027877129      22.0   0     
  226.82085083032257   -1.296555490210937     22.0   0     
  220.88897051920276   -10.433029012031957    22.0   0     
  221.91956901057767   -7.237011443455979     22.0   0     
  228.13335346604387   -0.20045659775577843   22.0   0     
  235.4497775297952    3.351446072204838      22.0   0     
  219.7885640624256    -10.93674388910047     22.0   0     
  245.97241998494638   7.834376180974139      22.0   0     
  247.72545797881793   9.28997971803027       22.0   0     
  244.93388038742052   7.377201999961533      22.0   0     
  240.2294032699362    5.87104312825983       22.0   0     
  231.5193960526571    1.5292761783036377     22.0   0     
  242.108451865315     6.303813579031596      22.0   0     
  230.17905386689668   1.925518839082967      22.0   0     
  225.90138717033255   -2.419684294056968     22.0   0     
  244.37980394362532   8.526969491033713      22.0   0     
  222.16082171575002   -7.455571858433627     22.0   0     
  225.0394909126964    -4.591485064271765     22.0   0     
  220.565375194627     -10.425815760853656    22.0   0     
  247.7667072046106    8.833441934933912      22.0   0     
  245.93425839081488   8.47858922440728       22.0   0     
  223.26173286707072   -7.492632898374167     22.0   0     
  226.7715351794829    -3.1364528937309424    22.0   0     
  238.2434012525647    4.7461665867696246     22.0   0     
  227.70859653747834   -0.675824057286614     22.0   0     
  232.48894778797336   2.599973463389602      22.0   0     
  239.4695548142493    6.059950863297338      22.0   0     
  223.18714449141459   -6.119036807850487     22.0   0     
  225.423128708593     -4.407589216275523     22.0   0     
  232.54652929120147   2.1229753769453015     22.0   0     
  233.6574604057045    3.125257243405858      22.0   0     
  222.0145169409705    -7.613937317780149     22.0   0     
  225.35240056181908   -3.9898104999935624    22.0   0     
  244.69761563940034   8.304009512396775      22.0   0     
  248.22590899091537   9.077346101183648      22.0   0     
  221.66646882000043   -7.253260190884011     22.0   0     
  241.00845114944613   6.0693952675133716     22.0   0     
  225.62477469386837   -3.3680561473613673    22.0   0     
  224.12536783423448   -5.55172913745702      22.0   0     
  246.20065598563792   8.898031942508073      22.0   0     
  219.66636509219038   -11.316837020236347    22.0   0     
  219.6139526736897    -11.111420007340415    22.0   0     
  227.34055344934433   -1.1057441079725046    22.0   0     
  225.6581052735431    -2.5473708239408803    22.0   0     
  220.72879729933496   -9.60236483961833      22.0   0     
  225.519666214257     -4.391594311996752     22.0   0     
  227.94351958664424   -1.4417588156793169    22.0   0     
  230.24289926434915   1.2898879679703605     22.0   0     
  240.31234073485166   5.643503868327136      22.0   0     
  220.24096338893645   -9.863421667841546     22.0   0     
  237.3379122188965    4.0796594728598885     22.0   0     
  220.91264022599432   -10.357619396080763    22.0   0     
  239.55878297729416   6.448798029747447      22.0   0     
  220.65185388938684   -10.688450201675114    22.0   0     
  235.81898936179206   4.520358107932798      22.0   0     
  231.53656441929618   1.3092996680760414     22.0   0     
  243.00411138808548   7.510749716335676      22.0   0     
  224.9551430610882    -5.492815419535339     22.0   0     
  223.7737355748773    -6.398040101371332     22.0   0     
  237.670794539111     4.242617919900572      22.0   0     
  226.7026730711955    -3.4129839658521353    22.0   0     
  233.55844435789976   2.668892981959389      22.0   0     
  231.48285870670964   1.7069092931643595     22.0   0     
  224.51368384006537   -5.896923107841398     22.0   0     
  220.76591301243232   -10.207228949391013    22.0   0     
  235.0032945577307    3.5912593664128574     22.0   0     
  243.7457868359026    7.026975117322389      22.0   0     
  228.9870091284264    0.19617682402520614    22.0   0     
  222.53386698211546   -7.792988475953722     22.0   0     
  242.9857264169124    7.890916123657336      22.0   0     
  248.491514340924     9.491891754622893      22.0   0     
  226.84417244261869   -2.471445887197577     22.0   0     
  237.53335185921648   5.59787763811332       22.0   0     
  232.31243426013523   2.2736909731322297     22.0   0     
  224.96893749399152   -4.541973694556861     22.0   0     
  222.82184608373205   -7.151990640168272     22.0   0     
  235.67460062110422   3.9127967588040065     22.0   0     
  222.96049891323872   -7.687307510751122     22.0   0     
  229.25203505773217   0.7618635668969684     22.0   0     
  224.3633790619949    -4.750686322291693     22.0   0     
  222.73409652561878   -7.896811199936678     22.0   0     
  248.18984594019506   9.60631194916998       22.0   0     
  235.59526201238057   3.7190572667739583     22.0   0     
  228.61865072981269   0.031219265550837972   22.0   0     
  239.10336107294495   5.758120003401359      22.0   0     
  227.58788469720585   -1.8881693197508254    22.0   0     
  241.60711624884016   5.999392006312601      22.0   0     
  239.419301860006     5.459168487970594      22.0   0     
  221.84732799624098   -9.145437089716214     22.0   0     
  240.58479500251482   6.207051146951068      22.0   0     
  248.25259232519224   9.001792205847947      22.0   0     
  224.4659318222801    -4.81146193294825      22.0   0     
  245.2518582404884    7.664801445092171      22.0   0     
  226.12179754904892   -2.741550460847334     22.0   0     
  230.04072632102643   1.4285731162368434     22.0   0     
  225.9998327353019    -3.06310892159594      22.0   0     
  223.56698077192232   -5.00325783853021      22.0   0     
  229.21605613700152   -0.685851796915011     22.0   0     
  227.54910556957358   -0.7831832626016554    22.0   0     
  245.44821556645132   8.803112385979007      22.0   0     
  240.74407733543663   6.323591139147879      22.0   0     
  236.58964611258298   4.32714875488181       22.0   0     
  245.00879623089307   7.665033169680993      22.0   0     
  221.35139127328165   -9.383765645944873     22.0   0     
  235.68989276689      3.675629050890226      22.0   0     
  223.52822170637927   -6.495013903529743     22.0   0     
  231.34313087187329   0.9785017845597596     22.0   0     
  244.55782563981793   7.968378761488574      22.0   0     
  226.8724587678686    -2.754231749158045     22.0   0     
  222.9320907873267    -7.903461133087756     22.0   0     
  225.6611005491948    -2.8334286808190203    22.0   0     
  247.24799778442792   8.711881185892922      22.0   0     
  226.99182259403315   -2.237488256373762     22.0   0     
  221.80740023148044   -9.18588425380563      22.0   0     
  225.2910458464889    -4.105680084330733     22.0   0     
