# RA           DEC          D_kpc    flag  
  139.448949   22.248       8.248    0     
  181.105176   54.988407    9.657    0     
  158.231703   42.233737    8.428    0     
  221.533336   57.919805    11.695   0     
  176.892706   54.527957    9.43     0     
  138.064866   18.540092    8.374    0     
  126.841214   0.190481     12.206   0     
  196.867816   59.035043    10.473   0     
  185.159377   56.673717    9.872    0     
  129.186073   2.60694      10.741   0     
  166.688245   48.447646    8.871    0     
  199.789258   59.014843    10.62    0     
  165.608619   49.467101    8.812    0     
  146.861697   31.974764    8.049    0     
  210.691873   59.378402    11.162   0     
  140.652985   27.406593    8.168    0     
  207.074247   59.214113    10.983   0     
  124.004346   -4.427873    15.124   0     
  130.247587   9.427227     10.244   0     
  135.729073   13.924562    8.691    0     
  119.681823   -16.903343   20.343   0     
  134.745837   12.064698    8.873    0     
  201.946623   59.506063    10.727   0     
  129.210946   4.125475     10.729   0     
  151.153719   36.368522    8.138    0     
  121.62952    -11.187139   17.991   0     
  121.380725   -16.126287   18.292   0     
  213.102024   59.139067    11.281   0     
  181.10215    55.065709    9.657    0     
  124.819964   -6.21958     14.139   0     
  127.848264   4.053122     11.504   0     
  186.013804   56.921912    9.916    0     
  128.133347   3.57132      11.327   0     
  168.297291   49.188845    8.959    0     
  145.481586   30.900806    8.044    0     
  143.265934   28.190133    8.068    0     
  181.36132    56.494666    9.671    0     
  161.296078   45.596865    8.582    0     
  158.398483   44.202522    8.436    0     
  140.668528   23.508644    8.167    0     
  210.612301   59.675176    11.158   0     
  135.26348    15.702999    8.773    0     
  162.180131   45.265211    8.628    0     
  185.218749   56.229377    9.875    0     
  156.11425    43.823083    8.329    0     
  195.633543   57.911509    10.41    0     
  122.902791   -11.842375   16.454   0     
  152.740563   39.8626      8.192    0     
  132.33007    8.17545      9.482    0     
  162.558234   45.491117    8.648    0     
  128.738108   -0.425779    10.978   0     
  123.162982   -9.634366    16.14    0     
  162.263929   45.633838    8.633    0     
  165.723447   49.704338    8.818    0     
  136.343192   21.08335     8.593    0     
  139.0423     24.437871    8.281    0     
  120.078318   -16.527431   19.864   0     
  227.731842   56.648109    11.999   0     
  148.162041   35.589335    8.066    0     
  140.155996   23.088792    8.198    0     
  123.197181   -13.360843   16.099   0     
  145.438936   33.645065    8.044    0     
  138.830972   23.887091    8.3      0     
  224.033581   57.388486    11.818   0     
  129.667063   4.197402     10.505   0     
  194.364003   56.879341    10.346   0     
  168.759704   51.026085    8.984    0     
  148.355516   33.111432    8.069    0     
  145.193618   29.641119    8.044    0     
  124.276907   -11.079802   14.795   0     
  131.842199   7.01075      9.638    0     
  125.805601   -3.638725    13.085   0     
  207.475515   59.740468    11.002   0     
  205.346906   57.057962    10.897   0     
  138.561118   19.416511    8.325    0     
  151.621084   40.240948    8.153    0     
  131.767582   7.038632     9.663    0     
  150.559147   40.142428    8.121    0     
  153.195057   39.794151    8.208    0     
  185.721922   54.832202    9.901    0     
  129.158363   6.861669     10.756   0     
  149.605565   37.728191    8.095    0     
  226.66217    55.748946    11.947   0     
  223.441126   58.864802    11.788   0     
  131.921741   8.824099     9.612    0     
  165.682068   48.515241    8.816    0     
  194.678983   56.886409    10.362   0     
  129.65252    3.722754     10.512   0     
  138.71794    24.120013    8.31     0     
  157.179478   42.744014    8.378    0     
  222.814087   58.723543    11.758   0     
  177.194845   52.819244    9.447    0     
  143.834578   31.892506    8.058    0     
  212.383035   57.983673    11.245   0     
  224.798768   57.765199    11.855   0     
  191.631552   56.367488    10.207   0     
  190.749112   57.58429     10.162   0     
  168.519965   49.025786    8.971    0     
  135.381435   16.616152    8.752    0     
  173.009928   52.384938    9.218    0     
  142.697876   28.009028    8.083    0     
  151.005974   37.370486    8.134    0     
  157.472726   42.665496    8.392    0     
  147.693024   33.67332     8.058    0     
  122.221424   -14.408602   17.277   0     
  124.773589   -5.473026    14.195   0     
  133.845909   11.190519    9.071    0     
  162.063642   47.773767    8.622    0     
  204.522982   58.404813    10.856   0     
  194.604908   58.913524    10.358   0     
  120.734327   -13.411507   19.072   0     
  180.141831   55.931822    9.606    0     
  184.349323   55.401855    9.829    0     
  180.219603   53.721167    9.61     0     
  136.221263   16.729882    8.612    0     
  123.669158   -11.993803   15.529   0     
  195.658973   58.495258    10.412   0     
  157.566224   44.628923    8.396    0     
  132.087721   9.093163     9.558    0     
  160.832482   45.273197    8.558    0     
  125.013199   -8.854736    13.91    0     
  128.668689   3.169239     11.017   0     
  133.958184   10.252104    9.045    0     
  124.403537   -3.645197    14.642   0     
  138.87612    22.970704    8.296    0     
  148.312464   36.018103    8.068    0     
  180.000339   54.391606    9.598    0     
  150.090438   35.689102    8.108    0     
  157.585941   44.927606    8.397    0     
  147.655686   35.891092    8.058    0     
  151.021594   37.556826    8.134    0     
  204.18413    57.16527     10.839   0     
  150.914653   40.149924    8.131    0     
  158.433933   44.562953    8.438    0     
  189.364111   56.274837    10.09    0     
  131.436977   5.340325     9.777    0     
  138.080277   17.939551    8.373    0     
  140.594792   24.192713    8.172    0     
  134.17499    14.743277    8.995    0     
  159.731739   47.080302    8.502    0     
  128.981686   4.824434     10.847   0     
  119.766662   -15.429762   20.24    0     
  145.761979   30.235497    8.043    0     
  221.190054   58.778995    11.678   0     
  202.445438   57.317445    10.752   0     
  143.651621   32.115755    8.061    0     
  134.305857   13.786265    8.966    0     
  132.478928   10.650761    9.437    0     
  143.096523   29.115124    8.072    0     
  178.664828   55.509553    9.526    0     
  213.045302   57.918422    11.278   0     
  129.626226   5.266285     10.525   0     
  130.569572   4.148222     10.109   0     
  131.898328   12.531625    9.62     0     
  139.937231   25.866726    8.213    0     
  165.213594   47.990214    8.79     0     
  140.453097   25.080121    8.18     0     
  174.046709   52.277619    9.275    0     
  126.654623   -0.762195    12.351   0     
  209.511515   58.393908    11.103   0     
  122.209116   -14.996012   17.291   0     
  203.265758   58.713698    10.793   0     
  198.346465   57.092437    10.547   0     
  130.875736   10.695392    9.986    0     
  132.571896   13.793251    9.409    0     
  132.496268   9.423277     9.432    0     
  136.40009    15.00791     8.585    0     
  130.126706   5.950521     10.296   0     
  171.123815   51.889307    9.114    0     
  174.525566   54.181806    9.301    0     
  127.490142   2.518348     11.739   0     
  233.081105   55.751833    12.262   0     
  157.703405   42.972174    8.403    0     
  237.032871   55.397959    12.456   0     
  126.035647   -5.793409    12.873   0     
  137.739551   20.18869     8.41     0     
  139.992882   24.950324    8.209    0     
  201.894433   58.841732    10.725   0     
  210.32859    58.238092    11.144   0     
  135.697482   17.803317    8.696    0     
  194.678824   56.464298    10.362   0     
  130.008086   8.816188     10.348   0     
  177.099177   54.480536    9.441    0     
  166.142804   48.917206    8.841    0     
  130.013652   4.073353     10.346   0     
  138.00213    23.959344    8.381    0     
  225.427481   56.784592    11.886   0     
  201.556273   58.392227    10.708   0     
  219.457035   56.967126    11.593   0     
  130.993743   9.211519     9.941    0     
  143.585849   29.108073    8.062    0     
  158.865997   44.454256    8.459    0     
  168.797297   49.251163    8.986    0     
  195.513541   57.004388    10.404   0     
  120.840858   -16.501191   18.943   0     
  131.828442   12.137818    9.643    0     
  136.299202   18.803772    8.6      0     
  127.607133   -0.380282    11.661   0     
  234.760444   54.605907    12.344   0     
  120.663842   -15.268471   19.157   0     
  131.04868    5.871458     9.92     0     
  122.592268   -10.465192   16.829   0     
  173.302311   50.87261     9.234    0     
  128.378729   -1.487977    11.181   0     
  126.907312   -2.829856    12.156   0     
  168.406694   49.553801    8.965    0     
  155.348585   42.319356    8.296    0     
  157.16823    43.398574    8.378    0     
  146.571831   33.456674    8.047    0     
  169.809183   50.953977    9.042    0     
  188.404656   56.13842     10.041   0     
  210.985461   58.445145    11.176   0     
  150.23522    37.485158    8.112    0     
  233.246159   55.78776     12.27    0     
  188.269057   57.981722    10.034   0     
  216.150273   58.023175    11.431   0     
  126.595806   -4.892717    12.398   0     
  143.732938   27.129933    8.059    0     
  151.437811   38.315606    8.147    0     
  147.994971   33.140276    8.063    0     
  141.802407   29.327564    8.113    0     
  122.016796   -16.772443   17.524   0     
  123.912209   -6.817886    15.235   0     
  134.512699   16.279536    8.921    0     
  236.234439   54.448969    12.416   0     
  172.544022   52.313215    9.192    0     
  162.203893   46.941902    8.629    0     
  159.64184    46.886093    8.498    0     
  201.504637   59.095206    10.705   0     
  123.602465   -13.486031   15.609   0     
  158.88759    46.80217     8.46     0     
  158.10424    44.017127    8.422    0     
  166.148655   50.276079    8.841    0     
  147.49538    34.189038    8.056    0     
  215.626212   59.520191    11.405   0     
  202.806335   57.346885    10.77    0     
  233.224434   56.779509    12.269   0     
  138.745215   25.214385    8.307    0     
  138.836282   25.293792    8.299    0     
  138.371483   18.916796    8.343    0     
  121.013807   -12.367122   18.734   0     
  149.673605   36.123651    8.097    0     
  131.494514   7.62365      9.757    0     
  120.828355   -12.796477   18.958   0     
  225.592516   58.151125    11.894   0     
  203.163489   58.202438    10.788   0     
  144.301022   29.353397    8.051    0     
  229.532797   57.397802    12.087   0     
  142.78216    30.081467    8.08     0     
  222.768068   57.192106    11.755   0     
  147.737558   34.601783    8.059    0     
  124.78077    -5.494588    14.187   0     
  148.692997   36.741668    8.075    0     
  126.391722   -0.849175    12.565   0     
  234.412645   56.871318    12.327   0     
  208.411653   57.030385    11.049   0     
  139.646152   25.00992     8.233    0     
  176.167031   51.998221    9.391    0     
  131.080051   5.893534     9.908    0     
  130.413574   9.45527      10.173   0     
  123.86226    -10.56718    15.296   0     
  176.153983   55.227389    9.39     0     
  232.343071   54.972529    12.225   0     
  200.487017   59.192557    10.654   0     
  166.144165   48.915247    8.841    0     
  143.596399   30.835293    8.062    0     
  160.060358   45.334691    8.519    0     
  123.250974   -12.097999   16.034   0     
  177.054148   54.765507    9.439    0     
  175.072566   51.812848    9.331    0     
  227.71426    57.459289    11.998   0     
  123.666876   -8.53408     15.532   0     
  181.993763   54.059832    9.704    0     
  230.285209   57.195323    12.124   0     
  131.700101   6.34324      9.686    0     
  132.254695   12.463273    9.505    0     
  223.177086   58.51236     11.775   0     
  140.301546   25.359695    8.189    0     
  176.145444   53.193464    9.39     0     
  233.165172   56.818206    12.266   0     
  159.059709   46.771479    8.469    0     
  142.238805   28.930608    8.097    0     
  178.143011   54.528671    9.498    0     
  158.673677   45.604329    8.45     0     
  223.024707   57.250705    11.768   0     
  158.393207   46.299334    8.436    0     
  152.255181   39.162177    8.174    0     
  186.264686   57.258811    9.93     0     
  141.100079   25.586562    8.145    0     
  140.254327   21.6798      8.192    0     
  198.985141   57.891911    10.579   0     
  143.163117   29.094963    8.071    0     
  141.368952   28.481778    8.132    0     
  132.003987   10.458716    9.585    0     
  154.665807   40.235807    8.267    0     
  235.095434   55.947909    12.36    0     
  148.276355   33.245323    8.068    0     
  121.398581   -12.69885    18.27    0     
  150.015643   37.839584    8.106    0     
  138.693336   24.795784    8.312    0     
  143.936602   27.964379    8.056    0     
  124.964351   -10.17144    13.967   0     
  159.822144   43.55479     8.507    0     
  142.751859   30.086886    8.081    0     
  142.19164    28.295158    8.099    0     
  177.175887   54.519482    9.446    0     
  173.826815   53.504645    9.263    0     
  210.254603   59.093156    11.14    0     
  158.243731   46.126915    8.429    0     
  230.391268   57.657112    12.13    0     
  160.819912   47.972095    8.558    0     
  226.353585   56.569728    11.931   0     
  140.376501   25.020599    8.185    0     
  151.892992   40.209986    8.162    0     
  131.841816   9.781294     9.638    0     
  189.507155   56.612156    10.098   0     
  146.218173   30.776625    8.045    0     
  130.955766   4.731188     9.955    0     
  145.252165   29.592504    8.044    0     
  212.463897   58.545054    11.249   0     
  192.534398   56.000666    10.253   0     
  134.630216   15.82892     8.897    0     
  222.450822   57.040182    11.74    0     
  184.486433   54.452713    9.836    0     
  130.549594   9.719484     10.117   0     
  122.234012   -13.259131   17.261   0     
  139.992696   26.597555    8.209    0     
  148.616514   34.231301    8.074    0     
  208.346463   57.451668    11.046   0     
  131.450419   8.839835     9.773    0     
  170.047161   50.617818    9.055    0     
  226.979767   56.364361    11.962   0     
  198.051665   56.85059     10.532   0     
  215.205524   57.044377    11.384   0     
  205.978112   58.785857    10.928   0     
  231.090721   55.639609    12.164   0     
  127.169809   1.854521     11.963   0     
  131.869171   6.546427     9.629    0     
  233.066576   55.204672    12.261   0     
  125.919375   -3.036698    12.979   0     
  132.402336   7.996657     9.46     0     
  154.756846   41.481162    8.271    0     
  174.028472   51.900269    9.274    0     
  155.171178   41.822256    8.288    0     
  182.344954   55.890521    9.723    0     
  158.140165   43.154786    8.424    0     
  124.250217   -10.544264   14.827   0     
  161.889016   48.102482    8.613    0     
  151.786169   39.482786    8.158    0     
  223.955073   56.616417    11.814   0     
  135.968769   17.182168    8.651    0     
  183.17945    57.145552    9.767    0     
  138.663082   19.223279    8.315    0     
  235.192515   55.030586    12.365   0     
  146.906753   34.339967    8.049    0     
  151.093176   38.855319    8.136    0     
  125.39804    -3.340277    13.489   0     
  155.529736   40.853977    8.304    0     
  125.760251   -1.956714    13.128   0     
  137.536145   19.99071     8.433    0     
  133.324739   13.693853    9.2      0     
  222.202858   57.844515    11.728   0     
  123.10229    -13.88934    16.213   0     
  134.296668   17.262553    8.968    0     
  131.171344   9.569215     9.874    0     
  139.515351   26.158805    8.243    0     
  201.284002   57.43032     10.694   0     
  127.101794   -1.838264    12.012   0     
  122.186854   -15.741749   17.318   0     
  217.337291   57.514048    11.489   0     
  134.798955   15.016995    8.863    0     
  200.059325   59.335663    10.633   0     
  168.813175   48.777265    8.987    0     
  200.208748   57.229772    10.641   0     
  135.046585   17.341424    8.814    0     
  121.522497   -13.084729   18.12    0     
  204.140573   58.319093    10.837   0     
  137.056389   20.354514    8.493    0     
  148.464907   34.964978    8.071    0     
  158.375511   43.143655    8.435    0     
  134.530368   12.575361    8.918    0     
  149.613858   36.637384    8.096    0     
  154.932347   42.635841    8.278    0     
  229.889469   58.11788     12.105   0     
  190.660201   56.068646    10.157   0     
  151.72745    37.104339    8.157    0     
  145.185211   33.513482    8.044    0     
  139.311422   22.710767    8.259    0     
  129.527146   2.904906     10.572   0     
  136.741584   19.08126     8.535    0     
  148.345428   34.672592    8.069    0     
  128.383511   5.353469     11.179   0     
  135.82473    17.911084    8.675    0     
  137.604045   21.920888    8.425    0     
  181.995293   55.001104    9.705    0     
  190.364123   56.692582    10.142   0     
  139.943208   22.426       8.212    0     
  143.589299   30.114601    8.062    0     
  173.223571   51.56184     9.23     0     
  157.178208   44.779307    8.378    0     
  139.237893   25.303045    8.265    0     
  156.264348   41.125886    8.336    0     
  150.832309   37.223979    8.129    0     
  157.490932   41.701917    8.393    0     
  122.037902   -13.60528    17.498   0     
  196.081337   56.805871    10.433   0     
  214.564256   58.573524    11.353   0     
  220.756591   56.674525    11.657   0     
  151.574052   41.039313    8.152    0     
  167.798286   50.015709    8.931    0     
  148.825547   37.499456    8.078    0     
  151.233909   40.123207    8.141    0     
  227.594961   56.969033    11.992   0     
  124.523294   -4.202387    14.498   0     
  177.314217   53.826554    9.453    0     
  176.703851   54.155853    9.42     0     
  155.374323   42.173745    8.297    0     
  124.78933107 -6.274925027 14.17640 1     
  124.91882453 -5.915822515 14.02007 1     
  125.05028152 -5.557839316 13.86726 1     
  125.18358841 -5.200911442 13.71790 1     
  125.31863764 -4.844977926 13.57190 1     
  125.45532751 -4.489980735 13.42918 1     
  125.59356188 -4.135864684 13.28966 1     
  125.73325008 -3.782577354 13.15327 1     
  125.87430659 -3.430069005 13.01992 1     
  126.01665093 -3.078292494 12.88955 1     
  126.16020745 -2.727203195 12.76209 1     
  126.30490512 -2.376758916 12.63747 1     
  126.45067738 -2.026919822 12.51562 1     
  126.59746199 -1.677648354 12.39648 1     
  126.74520083 -1.328909155 12.27999 1     
  126.89383974 -0.980668993 12.16608 1     
  127.04332842 -0.632896688 12.05471 1     
  127.19362021 -0.285563040 11.94580 1     
  127.34467201 0.0613592416 11.83930 1     
  127.49644410 0.4078956084 11.73517 1     
  127.64890003 0.7540697388 11.63334 1     
  127.80200647 1.0999036053 11.53377 1     
  127.95573309 1.4454175382 11.43641 1     
  128.11005246 1.7906302889 11.34121 1     
  128.26493991 2.1355590909 11.24812 1     
  128.42037342 2.4802197197 11.15709 1     
  128.57633349 2.8246265512 11.06809 1     
  128.73280309 3.1687926183 10.98107 1     
  128.88976749 3.5127296661 10.89598 1     
  129.04721420 3.8564482059 10.81279 1     
  129.20513286 4.1999575672 10.73145 1     
  129.36351515 4.5432659489 10.65193 1     
  129.52235469 4.8863804690 10.57419 1     
  129.68164696 5.2293072121 10.49820 1     
  129.84138923 5.5720512767 10.42391 1     
  130.00158042 5.9146168207 10.35129 1     
  130.16222111 6.2570071049 10.28032 1     
  130.32331338 6.5992245369 10.21095 1     
  130.48486078 6.9412707116 10.14315 1     
  130.64686824 7.2831464522 10.07690 1     
  130.80934201 7.6248518494 10.01216 1     
  130.97228960 7.9663862989 9.948912 1     
  131.13571969 8.3077485385 9.887111 1     
  131.29964208 8.6489366838 9.826736 1     
  131.46406766 8.9899482625 9.767761 1     
  131.62900828 9.3307802479 9.710159 1     
  131.79447676 9.6714290911 9.653905 1     
  131.96048683 10.011890752 9.598971 1     
  132.12705303 10.352160731 9.545336 1     
  132.29419070 10.692234097 9.492974 1     
  132.46191592 11.032105513 9.441862 1     
  132.63024548 11.371769270 9.391978 1     
  132.79919680 11.711219305 9.3433   1     
  132.96878792 12.050449233 9.295806 1     
  133.13903744 12.389452368 9.249475 1     
  133.30996449 12.728221748 9.204286 1     
  133.48158869 13.066750153 9.16022  1     
  133.65393010 13.405030135 9.117258 1     
  133.82700923 13.743054030 9.075379 1     
  134.00084693 14.080813984 9.034568 1     
  134.17546443 14.418301969 8.994804 1     
  134.35088328 14.755509801 8.956071 1     
  134.52712533 15.092429159 8.918351 1     
  134.70421267 15.429051602 8.881628 1     
  134.88216766 15.765368581 8.845885 1     
  135.06101286 16.101371459 8.811108 1     
  135.24077102 16.437051522 8.77728  1     
  135.42146507 16.772399992 8.744386 1     
  135.60311808 17.107408045 8.712412 1     
  135.78575325 17.442066814 8.681343 1     
  135.96939389 17.776367411 8.651165 1     
  136.15406340 18.110300927 8.621866 1     
  136.33978528 18.443858450 8.593430 1     
  136.52658306 18.777031072 8.565847 1     
  136.71448034 19.109809895 8.539103 1     
  136.90350073 19.442186042 8.513185 1     
  137.09366790 19.774150665 8.488081 1     
  137.28500550 20.105694948 8.46378  1     
  137.47753721 20.436810117 8.440271 1     
  137.67128666 20.767487441 8.417542 1     
  137.86627752 21.097718243 8.395582 1     
  138.06253340 21.427493900 8.374382 1     
  138.26007790 21.756805849 8.353929 1     
  138.45893458 22.085645587 8.334215 1     
  138.65912698 22.414004677 8.315228 1     
  138.86067858 22.741874750 8.296962 1     
  139.06361283 23.069247506 8.279404 1     
  139.26795313 23.396114714 8.262546 1     
  139.47372286 23.722468213 8.246378 1     
  139.68094532 24.048299914 8.230893 1     
  139.88964380 24.373601798 8.216083 1     
  140.09984153 24.698365917 8.201937 1     
  140.31156173 25.022584388 8.188448 1     
  140.52482754 25.346249398 8.17561  1     
  140.73966212 25.669353196 8.163411 1     
  140.95608857 25.991888095 8.151848 1     
  141.17413000 26.313846465 8.14091  1     
  141.39380948 26.635220731 8.130591 1     
  141.61515010 26.956003370 8.120885 1     
  141.83817495 27.276186906 8.111784 1     
  142.06290710 27.595763906 8.103281 1     
  142.28936969 27.914726971 8.095369 1     
  142.51758587 28.233068737 8.088043 1     
  142.74757881 28.550781863 8.081296 1     
  142.97937178 28.867859028 8.075122 1     
  143.21298807 29.184292924 8.069513 1     
  143.44845108 29.500076246 8.064466 1     
  143.68578429 29.815201691 8.059975 1     
  143.92501128 30.129661941 8.056031 1     
  144.16615575 30.443449663 8.052632 1     
  144.40924155 30.756557497 8.049771 1     
  144.65429267 31.068978045 8.047443 1     
  144.90133325 31.380703867 8.045643 1     
  145.15038763 31.691727465 8.044366 1     
  145.40148035 32.002041279 8.043606 1     
  145.65463615 32.311637673 8.043359 1     
  145.90988003 32.620508923 8.04362  1     
  146.16723720 32.928647211 8.044385 1     
  146.42673318 33.236044611 8.045649 1     
  146.68839377 33.542693073 8.047406 1     
  146.95224505 33.848584420 8.049653 1     
  147.21831346 34.153710328 8.052386 1     
  147.48662578 34.458062314 8.055601 1     
  147.75720915 34.761631729 8.059292 1     
  148.03009109 35.064409738 8.063457 1     
  148.30529954 35.366387308 8.06809  1     
  148.58286286 35.667555197 8.073189 1     
  148.86280986 35.967903936 8.078749 1     
  149.14516981 36.267423816 8.084765 1     
  149.42997249 36.566104872 8.091237 1     
  149.71724815 36.863936871 8.098158 1     
  150.00702761 37.160909293 8.105525 1     
  150.29934220 37.457011315 8.113335 1     
  150.59422386 37.752231797 8.121584 1     
  150.89170507 38.046559268 8.130269 1     
  151.19181895 38.339981901 8.139386 1     
  151.49459922 38.632487505 8.148932 1     
  151.80008028 38.924063504 8.158904 1     
  152.10829714 39.214696920 8.169299 1     
  152.41928553 39.504374353 8.180113 1     
  152.73308185 39.793081968 8.191342 1     
  153.04972322 40.080805475 8.202985 1     
  153.36924746 40.367530108 8.215037 1     
  153.69169317 40.653240610 8.227496 1     
  154.01709965 40.937921216 8.240359 1     
  154.34550699 41.221555628 8.253622 1     
  154.67695604 41.504127003 8.267282 1     
  155.01148843 41.785617929 8.281338 1     
  155.34914658 42.066010410 8.295785 1     
  155.68997368 42.345285844 8.310621 1     
  156.03401374 42.623425008 8.325843 1     
  156.38131155 42.900408033 8.341447 1     
  156.73191269 43.176214390 8.357431 1     
  157.08586355 43.450822869 8.373794 1     
  157.44321129 43.724211563 8.39053  1     
  157.80400386 43.996357843 8.407638 1     
  158.16828997 44.267238347 8.425114 1     
  158.53611909 44.536828956 8.442956 1     
  158.90754144 44.805104782 8.461162 1     
  159.28260795 45.072040142 8.479727 1     
  159.66137024 45.337608550 8.498651 1     
  160.04388062 45.601782692 8.517928 1     
  160.43019205 45.864534416 8.537558 1     
  160.82035806 46.125834713 8.557536 1     
  161.21443280 46.385653700 8.577862 1     
  161.61247092 46.643960612 8.59853  1     
  162.01452756 46.900723779 8.619539 1     
  162.42065830 47.155910623 8.640886 1     
  162.83091907 47.409487639 8.662568 1     
  163.24536615 47.661420384 8.684582 1     
  163.66405605 47.911673472 8.706925 1     
  164.08704545 48.160210561 8.729594 1     
  164.51439115 48.406994348 8.752587 1     
  164.94614993 48.651986560 8.775901 1     
  165.38237853 48.895147954 8.799532 1     
  165.82313351 49.136438308 8.823477 1     
  166.26847115 49.375816426 8.847734 1     
  166.71844734 49.613240134 8.8723   1     
  167.17311750 49.848666285 8.897171 1     
  167.63253640 50.082050764 8.922345 1     
  168.09675809 50.313348492 8.947818 1     
  168.56583571 50.542513440 8.973588 1     
  169.03982139 50.769498637 8.99965  1     
  169.51876608 50.994256188 9.026003 1     
  170.00271937 51.216737289 9.052642 1     
  170.49172940 51.436892247 9.079564 1     
  170.98584258 51.654670509 9.106768 1     
  171.48510353 51.870020682 9.134247 1     
  171.98955479 52.082890569 9.162    1     
  172.49923671 52.293227203 9.190022 1     
  173.01418721 52.500976881 9.218312 1     
  173.53444158 52.706085212 9.246865 1     
  174.06003230 52.908497158 9.275677 1     
  174.59098879 53.108157091 9.304745 1     
  175.12733724 53.305008844 9.334064 1     
  175.66910033 53.498995770 9.363633 1     
  176.21629707 53.690060814 9.393447 1     
  176.76894254 53.878146575 9.423501 1     
  177.32704767 54.063195386 9.453793 1     
  177.89061902 54.245149394 9.484317 1     
  178.45965853 54.423950642 9.515071 1     
  179.03416336 54.599541168 9.54605  1     
  179.61412558 54.771863095 9.57725  1     
  180.19953205 54.940858734 9.608666 1     
  180.79036413 55.106470699 9.640297 1     
  181.38659752 55.268642014 9.672134 1     
  181.98820207 55.427316235 9.704177 1     
  182.59514158 55.582437577 9.736419 1     
  183.20737363 55.733951046 9.768856 1     
  183.82484943 55.881802570 9.801484 1     
  184.44751368 56.025939151 9.834298 1     
  185.07530444 56.166309005 9.867294 1     
  185.70815304 56.302861719 9.900467 1     
  186.34598397 56.435548409 9.933811 1     
  186.98871484 56.564321882 9.967322 1     
  187.63625632 56.689136806 10.00099 1     
  188.28851217 56.809949878 10.03482 1     
  188.94537922 56.926720006 10.06880 1     
  189.60674741 57.039408485 10.10293 1     
  190.27249991 57.147979178 10.13720 1     
  190.94251318 57.252398709 10.17161 1     
  191.61665716 57.352636643 10.20615 1     
  192.29479539 57.448665683 10.24081 1     
  192.97678528 57.540461856 10.27559 1     
  193.66247830 57.628004711 10.31049 1     
  194.35172032 57.711277506 10.34550 1     
  195.04435186 57.790267408 10.38060 1     
  195.74020854 57.864965677 10.41581 1     
  196.43912137 57.935367862 10.45110 1     
  197.14091725 58.001473987 10.48648 1     
  197.84541939 58.063288740 10.52194 1     
  198.55244785 58.120821653 10.55747 1     
  199.26182002 58.174087284 10.59307 1     
  199.97335121 58.223105391 10.62872 1     
  200.68685521 58.267901101 10.66443 1     
  201.40214497 58.308505082 10.70019 1     
  202.11903317 58.344953696 10.73598 1     
  202.83733292 58.377289155 10.77181 1     
  203.55685844 58.405559671 10.80767 1     
  204.27742577 58.429819593 10.84354 1     
  204.99885349 58.450129543 10.87943 1     
  205.72096345 58.466556539 10.91532 1     
  206.44358150 58.479174118 10.95121 1     
  207.16653826 58.488062442 10.98709 1     
  207.88966989 58.493308401 11.02295 1     
  208.61281879 58.495005709 11.05879 1     
  209.33583443 58.493254991 11.09460 1     
  210.05857407 58.488163855 11.13037 1     
  210.78090349 58.479846968 11.1661  1     
  211.50269779 58.468426115 11.20176 1     
  212.22384209 58.454030251 11.23737 1     
  212.94423227 58.436795545 11.27290 1     
  213.66377569 58.416865420 11.30836 1     
  214.38239189 58.394390582 11.34373 1     
  215.10001332 58.369529038 11.37901 1     
  215.81658598 58.342446110 11.41418 1     
